hotel_id,hotel_name,city,address,hotel_link1,hotel_name1,hotel_address1,hotel_link2,hotel_name2,hotel_address2
1098020,Roda Amwaj Suites Jumeirah Beach Residence,Dubai,The Walk,https://www.expedia.com/Dubai-Hotels-Roda-Amwaj-Suites.h8745057.Hotel-Information,Roda Amwaj Suites in Dubai, United Arab Emirates | Expedia,Dubai
412338,Ramada Plaza Jumeirah Beach,Dubai,Bahar 7,https://www.expedia.com/Dubai-Hotels-Ramada-By-Wyndham-Jumeirah.h4297681.Hotel-Information,Ramada by Wyndham Jumeirah in Dubai, United Arab ... - Expedia,Dubai,https://www.expedia.com/Dubai-Hotels-Delta-Hotels-By-Marriott-Jumeirah-Beach.h4480234.Hotel-Information,Delta hotels by Marriott Jumeirah Beach, Dubai - Expedia,Dubai
179356,Meriton Suites Kent Street,Sydney,528 Kent Street,https://www.expedia.com/Sydney-Hotels-Meriton-Suites-Kent-Street.h19290784.Hotel-Information,Meriton Suites Kent Street, Sydney in Sydney | Expedia,Sydney
2356868,Marlin Waterloo,London,111 Westminster Bridge Road,https://www.expedia.com/London-Hotels-Marlin-Waterloo.h18561390.Hotel-Information,Marlin Waterloo in London, United Kingdom | Expedia,London
1374533,Hyatt Regency Creek Heights Residences,Dubai,Dubai Healthcare City,https://www.expedia.com/Dubai-Hotels-Hyatt-Regency-Dubai-Creek-Heights-Residences.h24197743.Hotel-Information,Hyatt Regency Dubai Creek Heights Residences - Expedia,Dubai,https://www.expedia.com/Dubai-Hotels-Hyatt-Regency-Dubai-Creek-Heights.h9709394.Hotel-Information,Hyatt Regency Dubai Creek Heights in Dubai | Expedia,Dubai
123456,Leonardo,tel aviv,156 Hayarkon Street, Tel Aviv, 63451 ,https://www.expedia.com/Tel-Aviv-Hotels-Leonardo-Beach-Tel-Aviv.h9925.Hotel-Information,Leonardo Beach Tel Aviv in Tel Aviv, | Expedia,Tel Aviv,https://www.expedia.com/Tel-Aviv-Hotels-Leonardo-Boutique-Hotel-Tel-Aviv.h2411674.Hotel-Information,Leonardo Boutique Hotel Tel Aviv in Tel Aviv | Expedia,Tel Aviv
